limpe a lista a seguir e deixe somente as linhas que conterem failed: [  102.4037] I/Host: Status: Varredura 'Fighting-Force-SLUS-00433.chd'...
[  366.2417] I/Host: Status: Varredura 'Syndicate-Wars-SLUS-00262.chd'...
[  366.3024] I/Host: Status: Varredura 'Syphon-Filter-2-SCUS-94393.chd'...
[  366.4914] I/Host: Status: Varredura 'Syphon-Filter-2-SCUS-94451.chd'...
[  366.6149] I/Host: Status: Varredura 'Syphon-Filter-2-SCUS-94492.chd'...
[  366.7378] I/Host: Status: Varredura 'Syphon-Filter-SCUS-94240.chd'...
[  366.8256] I/Host: Status: Varredura 'Syphon-Filter-SLPS-02216.chd'...
[  366.9049] I/Host: Status: Varredura 'Syusse-Mahjong-Daisettai-SLPS-00276.chd'...
[  366.9404] I/Host: Status: Varredura 'T-Kara-Hajimaru-Monogatari-SLPS-01350.chd'...
[  366.9994] I/Host: Status: Varredura 'Tactical-Armor-Custom-Gasaraki-SLPS-02181.chd'...
[  367.0546] I/Host: Status: Varredura 'Tactics-Ogre-SLUS-00560.chd'...
[  367.0738] I/Host: Status: Varredura 'Tadaima-Wakusei-Kaitaku-Chuu-SLPS-00116.chd'...
[  367.1011] I/Host: Status: Varredura 'Tai-Fu-Wrath-Of-The-Tiger-SLUS-00787.chd'...
[  367.1152] I/Host: Status: Varredura 'Taikai-Nobunaga-Ten-Ge-Ten-II-SLPS-00874.chd'...
[  367.1690] I/Host: Status: Varredura 'Taiketsu-Rumi-Zu-SLPS-00202.chd'...
[  367.3223] I/Host: Status: Varredura 'Taikou-Risshiden-II-SLPS-00234.chd'...
[  367.5023] I/Host: Status: Varredura 'Taikou-Risshiden-III-SLPM-86268(1).chd'...
[  367.5656] I/Host: Status: Varredura 'Taikou-Risshiden-III-SLPM-86268.chd'...
[  367.6653] I/Host: Status: Varredura 'Tail-Concerto-SLUS-00660.chd'...
[  367.6828] I/Host: Status: Varredura 'Tail-Of-The-Sun-SCUS-94607.chd'...
[  367.6957] I/Host: Status: Varredura 'Taisen-Renai-Simulation-Trifers-Mahou-Gakuen-SLPS-02672.chd'...
[  367.7620] I/Host: Status: Varredura 'Taiyou-No-Otsuge-SLPS-02029.chd'...
[  367.8721] I/Host: Status: Varredura 'Taiyou-No-Shippo-Wild-Pure-Simple-Life-SLPS-00330(2).chd'...
[  367.9098] I/Host: Status: Varredura 'Taiyou-No-Shippo-Wild-Pure-Simple-Life-SLPS-00330.chd'...
[  367.9591] I/Host: Status: Varredura 'Taka-2-Kohni-Shogun-SLPS-02955.chd'...
[  368.0315] I/Host: Status: Varredura 'Takeo-Oshima-Mahjong-Teiou-SLPS-00362.chd'...
[  368.1899] I/Host: Status: Varredura 'Tales-Of-Destiny-II-SLUS-01355.chd'...
[  368.2347] I/Host: Status: Varredura 'Tales-Of-Destiny-II-SLUS-01367.chd'...
[  368.3692] I/Host: Status: Varredura 'Tales-Of-Destiny-II-SLUS-01368.chd'...
[  368.3961] I/Host: Status: Varredura 'Tales-Of-Destiny-SLUS-00626.chd'...
[  369.2375] I/Host: Status: Varredura 'Tales-Of-Eternia-SLPS-03050.chd'...
[  369.4224] I/Host: Status: Varredura 'Tales-Of-Eternia-SLPS-03052-Disc3.chd'...
[  369.4851] I/Host: Status: Varredura 'Tales-Of-Eternia-Title-Screen-Restoration-SLUS-01355.chd'...
[  369.5423] I/Host: Status: Varredura 'Tales-Of-Fandom-Vol1-SLPS-03375.chd'...
[  369.6762] I/Host: Status: Varredura 'Tales-Of-Fandom-Vol1-SLPS-03376.chd'...
[  369.7885] I/Host: Status: Varredura 'Tales-Of-Phantasia-SLPS-01770.chd'...
[  369.8132] I/Host: Status: Varredura 'Tall-Infinity-The-Tower-Of-Wisdom-SLUS-01547.chd'...
[  369.9460] I/Host: Status: Varredura 'Tall-Twins-Tower-SLPS-03021.chd'...
[  370.0440] I/Host: Status: Varredura 'Tama-Adventurous-Ball-In-Giddy-Labyrinth-SLPS-00003.chd'...
[  370.1519] I/Host: Status: Varredura 'Tamamayu-Monogatari-SLPS-01729.chd'...
[  370.2172] I/Host: Status: Varredura 'Tanaka-Torahiko-No-Uru-Tora-Ryuu-Shogi-SLPS-02261.chd'...
[  370.3108] I/Host: Status: Varredura 'Tank-Racer-SLED-01942.chd'...
[  370.4318] I/Host: Status: Varredura 'Tantei-Jinguji-Saburo-Early-Collection-SLPM-80073.chd'...
[  370.4866] I/Host: Status: Varredura 'Tantei-Jinguji-Saburo-Early-Collection-SLPS-03137.chd'...
[  370.5132] I/Host: Status: Varredura 'Tantei-Jinguji-Saburo-Mikan-No-Rupo-SLPS-03016.chd'...
[  370.5668] I/Host: Status: Varredura 'Tantei-Jinguji-Saburo-Tomoshibi-Ga-Kienu-Ma-Ni-SLPS-02427.chd'...
[  370.6162] I/Host: Status: Varredura 'Tantei-Jinguji-Saburo-Yume-No-Owari-Ni-SLPS-03014.chd'...
[  370.6883] I/Host: Status: Varredura 'Tantei-Jinguuji-Saburo-Yume-No-Owarini-SLPS-03014.chd'...
[  370.7764] I/Host: Status: Varredura 'Tantei-Jinguuji-Saburou-Mikan-No-Report-SLPS-03016.chd'...
[  370.8236] I/Host: Status: Varredura 'Taregoro-Tarepanda-No-Iru-Nichijou-SLPS-02883.chd'...
[  370.8762] I/Host: Status: Varredura 'Tasogare-No-Ode-Ode-To-The-Sunset-Era-SLPS-02884.chd'...
[  371.1420] I/Host: Status: Varredura 'Tasogare-No-Ode-SLPS-00532.chd'...
[  371.2444] I/Host: Status: Varredura 'Tatsunoko-Fight-SLPS-02939.chd'...
[  371.3187] I/Host: Status: Varredura 'Team-Buddies-SLUS-00869.chd'...
[  371.3811] I/Host: Status: Varredura 'Team-Losi-RC-Racer-SLUS-00666.chd'...
[  371.4103] I/Host: Status: Varredura 'Technomage-Return-Of-Eternity-SLES-03241.chd'...
[  371.4931] I/Host: Status: Varredura 'Tecmo-Stackers-SLUS-00315.chd'...
[  371.5351] I/Host: Status: Varredura 'Tecmo-Super-Bowl-SLUS-00070.chd'...
[  371.6036] I/Host: Status: Varredura 'Tecmo-World-Golf-Japan-SLUS-00299.chd'...
[  371.6611] I/Host: Status: Varredura 'Tecmos-Deception-Invitation-To-Darkness-SLUS-00340.chd'...
[  371.7221] I/Host: Status: Varredura 'Tehodoki-Mahjong-SLPS-01826.chd'...
[  371.7937] I/Host: Status: Varredura 'Teitoku-No-Ketsudan-II-SLPS-00448.chd'...
[  371.9117] I/Host: Status: Varredura 'Teitoku-No-Ketsudan-III-SLPS-00788-Disc2.chd'...
[  371.9635] I/Host: Status: Varredura 'Teitoku-No-Ketsudan-III-SLPS-00788.chd'...
[  371.9855] I/Host: Status: Varredura 'Tekken-2-SLUS-00213.chd'...
[  372.0322] I/Host: Status: Varredura 'Tekken-3-OT-Golden-Leon-SLPS-01300.chd'...
[  372.1027] I/Host: Status: Varredura 'Tekken-3-SLUS-00402.chd'...
[  372.1451] I/Host: Status: Varredura 'Tekken-SLUS-00006.chd'...
[  372.1885] I/Host: Status: Varredura 'Tempcuew2-SLPS-01057.chd'...
[  372.2756] I/Host: Status: Varredura 'Tempest-X3-SLUS-00283.chd'...
[  372.3380] I/Host: Status: Varredura 'Temptony-Hawks-Pro-Skater-3-W0-SLES-03645.chd'...
[  372.4855] I/Host: Status: Varredura 'Ten-Pin-Alley-SLES-00005.chd'...
[  372.5917] I/Host: Status: Varredura 'Ten-Pin-Alley-SLES-00534.chd'...
[  372.6305] I/Host: Status: Varredura 'Ten-Pin-Alley-SLUS-00377.chd'...
[  372.7068] I/Host: Status: Varredura 'Tenant-Wars-Alpha-SLPM-86240.chd'...
[  372.8336] I/Host: Status: Varredura 'Tenant-Wars-SLPS-01243.chd'...
[  372.8827] I/Host: Status: Varredura 'Tenchi-Muyou-Toukou-Muyou-No-Need-For-School-SLPS-00451-Disc1.chd'...
[  372.9692] I/Host: Status: Varredura 'Tenchi-O-Kurau-2-Akakabe-No-Tatakai-SLPS-00203.chd'...
[  373.0573] I/Host: Status: Varredura 'Tenchu-2-Birth-Of-The-Stealth-Assassins-SLUS-00939.chd'...
[  373.0891] I/Host: Status: Varredura 'Tenchu-2-SLPS-03040.chd'...
[  373.2781] I/Host: Status: Varredura 'Tenchu-Shinobi-Gaisen-SLPS-01901.chd'...
[  373.3819] I/Host: Status: Varredura 'Tenchu-Shinobi-Hyakusen-SLPS-02400.chd'...
[  373.4363] I/Host: Status: Varredura 'Tenchu-SLPS-01272.chd'...
[  373.6361] I/Host: Status: Varredura 'Tenchu-Stealth-Assassins-SLUS-00706.chd'...
[  373.7170] I/Host: Status: Varredura 'Tenkuu-No-Restaurant-Hello-Project-Ver-SLPM-86734.chd'...
[  374.0519] I/Host: Status: Varredura 'Tennis-Arena-SLUS-00596.chd'...
[  374.1249] I/Host: Status: Varredura 'Tennis-SLUS-01348.chd'...
[  374.1621] I/Host: Status: Varredura 'Tensen-Nyannyan-Gekigyouban-SLPS-01278.chd'...
[  374.2639] I/Host: Status: Varredura 'Tenshi-Doumei-SLPS-01228(1).chd'...
[  374.2971] I/Host: Status: Varredura 'Tenshi-Doumei-SLPS-01228.chd'...
[  374.3530] I/Host: Status: Varredura 'Tenshi-Na-Konamaiki-SLPS-03466.chd'...
[  374.4088] I/Host: Status: Varredura 'Tenshi-Na-Shousei-Iki-SLPS-03466.chd'...
[  374.4387] I/Host: Status: Varredura 'Tenshi-No-Shippo-SLPS-03531.chd'...
[  374.4959] I/Host: Status: Varredura 'Terracon-SCES-02836.chd'...
[  374.6740] I/Host: Status: Varredura 'test-007-UNKNOWN.chd'...
[  374.7597] I/Host: Status: Varredura 'test-ccd-UNKNOWN.chd'...
[  374.9129] I/Host: Status: Varredura 'Test-Drive-4-SLUS-00487.chd'...
[  374.9453] I/Host: Status: Varredura 'Test-Drive-5-SLES-01165.chd'...
[  375.0240] I/Host: Status: Varredura 'Test-Drive-5-SLUS-00610.chd'...
[  375.1466] I/Host: Status: Varredura 'Test-Drive-6-SLUS-00839.chd'...
[  375.1673] I/Host: Status: Varredura 'Test-Drive-Le-Mans-24-Hours-SLES-01362.chd'...
[  375.2688] I/Host: Status: Varredura 'Test-Drive-Le-Mans-SLUS-01077.chd'...
[  375.3612] I/Host: Status: Varredura 'Test-Drive-Off-Road-2-SLUS-00609.chd'...
[  375.4427] I/Host: Status: Varredura 'Test-Drive-Off-Road-3-SLUS-00840.chd'...
[  375.4926] I/Host: Status: Varredura 'Test-Drive-Off-Road-SLUS-00396.chd'...
[  375.5273] I/Host: Status: Varredura 'test-mds-UNKNOWN.chd'...
[  375.6067] I/Host: Status: Varredura 'Tetris-Plus-SLUS-00338.chd'...
[  375.6432] I/Host: Status: Varredura 'Tetris-With-Card-Captor-Sakura-Eternal-Heart-SLPS-02886.chd'...
[  375.7393] I/Host: Status: Varredura 'Tetris-X-SLPS-00321.chd'...
[  375.8358] I/Host: Status: Varredura 'Tetsu-Tama-True-Pinball-SLPS-00365.chd'...
[  375.9687] I/Host: Status: Varredura 'Tetsudo-Oh-2-SLPS-01012.chd'...
[  376.0915] I/Host: Status: Varredura 'Tetsudou-O-'96-Ikuze-Okuban-Chouja-SLPS-00164.chd'...
[  376.1187] I/Host: Status: Varredura 'Tetsudou-Ou-96-Ikuze-Okuman-Chouja-SLPS-00164.chd'...
[  376.1776] I/Host: Status: Varredura 'Tetsuya-Komuro-Gaball-Screen-SLPS-00675(1).chd'...
[  376.2906] I/Host: Status: Varredura 'Tetsuya-Komuro-Gaball-Screen-SLPS-00675(2).chd'...
[  376.4023] I/Host: Status: Varredura 'Tetsuya-Komuro-Gaball-Screen-SLPS-00675.chd'...
[  376.5681] I/Host: Status: Varredura 'Tettelkaiseki-Hissyou-Pachislot-Doujyho-Yamasa-And-Pioner-SLPS-01718.chd'...
[  376.6531] I/Host: Status: Varredura 'That's-Pon-SLPS-00051.chd'...
[  376.7195] I/Host: Status: Varredura 'That's-QT-SLPM-86340.chd'...
[  377.1976] I/Host: Status: Varredura 'The-Conveni-Special-SLPS-01301.chd'...
[  378.8767] I/Host: Status: Varredura 'The-Dog-Master-SLPM-87175.chd'...
[  378.9953] E(OpenCHD): Failed to open CHD 'D:\roms\library\roms\psx\The-Dog-Master-SLPM-87175.chd': invalid file
[  378.9961] E(GetDiscListEntry): Failed to open disc image 'The-Dog-Master-SLPM-87175.chd': invalid file
[  378.9969] I/Host: Status: Varredura 'The-Dukes-Of-Hazzard-Racing-For-Home-SLUS-00859.chd'...
[  379.1731] I/Host: Status: Varredura 'The-Granstream-Saga-Granstream-Denki-SCPS-45148.chd'...
[  379.5674] I/Host: Status: Varredura 'The-Great-Battle-VI-SLPS-00719.chd'...
[  379.6174] I/Host: Status: Varredura 'The-Hive-SLUS-00182.chd'...
[  381.6683] I/Host: Status: Varredura 'The-Italian-Job-SLUS-01457.chd'...
[  382.9736] I/Host: Status: Varredura 'The-King-Of-Fighters-97-SLPM-86084.chd'...
[  383.6634] I/Host: Status: Varredura 'The-King-Of-Fighters-98-SLPM-00862.chd'...
[  383.9608] I/Host: Status: Varredura 'The-King-Of-Fighters-98-SLPM-86201.chd'...
[  384.1909] I/Host: Status: Varredura 'The-King-Of-Fighters-Kyo-SLPM-86095.chd'...
[  384.8354] I/Host: Status: Varredura 'The-Legend-Of-Dragoon-SCPS-45461-Disc1.chd'...
[  384.9543] I/Host: Status: Varredura 'The-Lost-Voyage-PS1-HBREW-040-SLES-04066.chd'...
[  385.4398] I/Host: Status: Varredura 'The-Making-Of-Nightruth-SLPS-00562.chd'...
[  385.6729] I/Host: Status: Varredura 'The-Mystic-Dragoons-SLPS-02072.chd'...
[  385.8022] I/Host: Status: Varredura 'The-Three-Stooges-SLUS-01486.chd'...
[  385.8452] I/Host: Status: Varredura 'The-Tower-Bonus-Edition-SLPS-00508.chd'...
[  386.0455] I/Host: Status: Varredura 'The-Vision-Of-Escaflowne-SLPS-01014.chd'...
[  386.1421] I/Host: Status: Varredura 'The-Vision-Of-Escaflowne-SLPS-01015.chd'...
[  386.2031] I/Host: Status: Varredura 'The-X-Files-SLUS-00950.chd'...
[  386.2600] I/Host: Status: Varredura 'Theme-Aquarium-SLPS-01768(1).chd'...
[  386.3207] I/Host: Status: Varredura 'Theme-Aquarium-SLPS-01768.chd'...
[  386.4113] I/Host: Status: Varredura 'Theme-Hospital-SLUS-00275.chd'...
[  386.4699] I/Host: Status: Varredura 'Theme-Park-SLPS-00175.chd'...
[  386.5476] I/Host: Status: Varredura 'Theme-Park-SLUS-00017.chd'...
[  386.5605] I/Host: Status: Varredura 'Theme-Park-World-SLES-02688.chd'...
[  386.7029] I/Host: Status: Varredura 'This-Is-Football-2-SCES-00030.chd'...
[  386.7440] I/Host: Status: Varredura 'This-Is-Football-2-SCES-03070.chd'...
[  386.8698] I/Host: Status: Varredura 'This-Is-Football-SCES-01700(1).chd'...
[  386.9504] I/Host: Status: Varredura 'This-Is-Football-SCES-01700.chd'...
[  387.3075] I/Host: Status: Varredura 'This-Is-Soccer-SCES-02269.chd'...
[  387.4759] I/Host: Status: Varredura 'Thomas-SLPS-02874.chd'...
[  387.6090] I/Host: Status: Varredura 'Thoroughbred-Breeder-Sekai-Seiha-Hen-SLPS-01324.chd'...
[  387.6974] I/Host: Status: Varredura 'Thoroughbred-Tatsu-No-Eikan-The-Winning-Thoroughbreds-SLPS-00177.chd'...
[  387.8545] I/Host: Status: Varredura 'Thousand-Arms-SLUS-00845.chd'...
[  387.9046] I/Host: Status: Varredura 'Thousand-Arms-SLUS-00858.chd'...
[  388.0001] I/Host: Status: Varredura 'Thousand-Arms-SLUS-90059.chd'...
[  388.1184] I/Host: Status: Varredura 'Thrasher-Sk8-SLPS-02589.chd'...
[  388.3890] I/Host: Status: Varredura 'Thrasher-Skate-And-Destroy-SLES-02340.chd'...
[  388.4493] I/Host: Status: Varredura 'Thrasher-Skate-And-Destroy-SLUS-00935.chd'...
[  388.6804] I/Host: Status: Varredura 'Threads-Of-Fate-SLUS-01019.chd'...
[  388.7423] I/Host: Status: Varredura 'Three-Lions-SLES-00876.chd'...
[  388.8305] I/Host: Status: Varredura 'Thrill-Kill-SLUS-00752.chd'...
[  388.8823] I/Host: Status: Varredura 'Thrillkill-SLUS-00752.chd'...
[  388.9517] I/Host: Status: Varredura 'Thunder-Force-V-Perfect-System-SLUS-00727.chd'...
[  389.0446] I/Host: Status: Varredura 'Thunder-Storm-Road-Blaster-SLPS-00095.chd'...
[  389.1098] I/Host: Status: Varredura 'Thunder-Truck-Rally-SCUS-94352.chd'...
[  389.1442] I/Host: Status: Varredura 'Thunderhawk-2-Firestorm-CORE-1998-SLES-00145.chd'...
[  389.2031] I/Host: Status: Varredura 'Thunderstrike-2-SLUS-00191.chd'...
[  389.2990] I/Host: Status: Varredura 'Tiger-Woods-99-PGA-Tour-Golf-SLUS-00785.chd'...
[  389.3278] I/Host: Status: Varredura 'Tiger-Woods-PGA-Tour-2000-SLUS-01054.chd'...
[  389.3702] I/Host: Status: Varredura 'Tiger-Woods-PGA-Tour-Golf-SLUS-01273.chd'...
[  389.4507] I/Host: Status: Varredura 'Tiger-Woods-USA-Tour-2000-SLES-02595.chd'...
[  389.5070] I/Host: Status: Varredura 'Tigershark-SLUS-00346.chd'...
[  389.6110] I/Host: Status: Varredura 'Tilk-Aoi-Umi-Kara-Kita-Shoujo-SLPS-00717.chd'...
[  389.6505] I/Host: Status: Varredura 'Tilk-SLPS-00717.chd'...
[  389.8068] I/Host: Status: Varredura 'Tilt-SLES-00152(1).chd'...
[  389.8619] I/Host: Status: Varredura 'Tilt-SLES-00152.chd'...
[  389.9619] I/Host: Status: Varredura 'Time-Bokan-Go-Go-Go-SLPS-03133.chd'...
[  390.0012] I/Host: Status: Varredura 'Time-Bokan-Series-Bokan-To-Ippatsu-Doronboo-SLPS-00609-Disc2.chd'...
[  390.0772] I/Host: Status: Varredura 'Time-Bokan-Series-Bokan-To-Ippatsu-Doronboo-SLPS-00609.chd'...
[  390.0911] I/Host: Status: Varredura 'Time-Bokan-Series-Bokan-To-Ippatsu-Doronbow-SLPM-80064.chd'...
[  390.1446] I/Host: Status: Varredura 'Time-Bokan-Yattaman-Series-Bokandesuyo-SLPS-01211.chd'...
[  390.1906] I/Host: Status: Varredura 'Time-Commando-SLUS-00342.chd'...
[  390.3227] I/Host: Status: Varredura 'Time-Crisis-Project-Titan-SLPS-03188(1).chd'...
[  390.4897] I/Host: Status: Varredura 'Time-Crisis-Project-Titan-SLPS-03188.chd'...
[  390.5483] I/Host: Status: Varredura 'Time-Crisis-Project-Titan-SLUS-01336.chd'...
[  390.5938] I/Host: Status: Varredura 'Time-Crisis-SLUS-00405.chd'...
[  390.6505] I/Host: Status: Varredura 'Time-Gal-Ninja-Hayate-SLPS-00383.chd'...
[  390.8664] I/Host: Status: Varredura 'Time-Gal-Ninja-Hayate-SLPS-00384.chd'...
[  391.1234] I/Host: Status: Varredura 'Tintin-Destination-Adventure-SLES-03459.chd'...
[  391.2318] I/Host: Status: Varredura 'Tiny-Bullets-SCPS-10130.chd'...
[  391.2997] I/Host: Status: Varredura 'Tiny-Tank-SCUS-94427.chd'...
[  391.3512] I/Host: Status: Varredura 'Tiny-Toon-Adventures-Buster-And-The-Beanstalk-SCES-01996.chd'...
[  391.4226] I/Host: Status: Varredura 'Tiny-Toon-Adventures-Pluckys-Big-Adventure-SLUS-01393.chd'...
[  391.4409] I/Host: Status: Varredura 'Tiny-Toon-Adventures-The-Great-Beanstalk-SLUS-00638.chd'...
[  391.4641] I/Host: Status: Varredura 'Tiny-Toon-Adventures-Toonenstein-Dare-To-Scare-SLUS-00967.chd'...
[  391.5290] I/Host: Status: Varredura 'Tiny-Toons-Adventures-Toonstein-SLES-02926.chd'...
[  391.6685] I/Host: Status: Varredura 'Titan-Wars-SLES-00275.chd'...
[  391.7765] I/Host: Status: Varredura 'TIZ-Tokyo-Insect-Zoo-SLPS-00123.chd'...
[  391.8385] I/Host: Status: Varredura 'TNN-Hardcore-4X4-SLUS-00089(1).chd'...
[  391.9403] I/Host: Status: Varredura 'TNN-Motorsports-Hardcore-TR-SLUS-00980.chd'...
[  391.9718] I/Host: Status: Varredura 'To-Heart-SLPS-01920.chd'...
[  392.0205] I/Host: Status: Varredura 'Toaplan-Shooting-Battle-1-SLPS-00436.chd'...
[  392.0860] I/Host: Status: Varredura 'Tobal-2-En-By-Infinite-Lupine-V100b-SLPM-86033.chd'...
[  392.2428] I/Host: Status: Varredura 'Tobal-2-SLPM-86033(1).chd'...
[  392.5060] I/Host: Status: Varredura 'Tobal-2-SLPM-86033-Disc2.chd'...
[  392.6140] I/Host: Status: Varredura 'Tobal-2-SLPM-86033.chd'...
[  392.7403] I/Host: Status: Varredura 'Tobal-No1-SCUS-94208.chd'...
[  392.8526] I/Host: Status: Varredura 'Toca-2-Touring-Car-Challenge-SLES-01542.chd'...
[  392.8778] I/Host: Status: Varredura 'TOCA-2-Touring-Cars-SLES-01542.chd'...
[  392.9769] I/Host: Status: Varredura 'TOCA-Championship-Racing-SLUS-00611.chd'...
[  393.0769] I/Host: Status: Varredura 'Toca-Touring-Car-Challenge-2-SLUS-00996.chd'...
[  393.1643] I/Host: Status: Varredura 'TOCA-Touring-Car-Championship-SLES-00376.chd'...
[  393.2502] I/Host: Status: Varredura 'Toca-World-Touring-Cars-SLES-02572.chd'...
[  393.3009] I/Host: Status: Varredura 'Tokimeki-Memorial-2-SCPS-45451.chd'...
[  393.4830] I/Host: Status: Varredura 'Tokimeki-Memorial-2-Substories-Dancing-Summer-Vacation-SLPM-86549.chd'...
[  393.5355] I/Host: Status: Varredura 'Tokimeki-Memorial-2-Substories-Leaping-School-Festival-SLPM-86776.chd'...
[  393.6074] I/Host: Status: Varredura 'Tokimeki-Memorial-Drama-Series-Vol-1-Nijiiro-No-Seishun-SLPM-86039.chd'...
[  393.8567] I/Host: Status: Varredura 'Tokimeki-Memorial-Drama-Series-Vol-3-Tabidachi-No-Uta-SLPM-86225-Disc2.chd'...
[  394.1508] I/Host: Status: Varredura 'Tokimeki-Memorial-Drama-Series-Vol-3-Tabidachi-No-Uta-SLPM-86225.chd'...
[  394.3794] I/Host: Status: Varredura 'Tokimeki-Memorial-Drama-Series-Vol2-Irodori-No-Love-Song-SLPM-86070-Disc1.chd'...
[  394.7749] I/Host: Status: Varredura 'Tokimeki-Memorial-Forever-With-You-SLPM-86053.chd'...
[  394.8803] I/Host: Status: Varredura 'Tokimeki-Memorial-Forever-With-You-SLPS-00065.chd'...
[  394.9313] I/Host: Status: Varredura 'Tokimeki-Memorial-Private-Collection-SLPM-86001(1).chd'...
[  394.9677] I/Host: Status: Varredura 'Tokimeki-Memorial-Private-Collection-SLPM-86001.chd'...
[  395.0904] I/Host: Status: Varredura 'Tokimeki-Memorial-Taisen-Puzzledama-SLPM-86005(1).chd'...
[  395.2142] I/Host: Status: Varredura 'Tokimeki-Memorial-Taisen-Puzzledama-SLPM-86005.chd'...
[  395.2598] I/Host: Status: Varredura 'Tokimeki-Memorial-Taisen-Tokkaedama-SLPM-86036.chd'...
[  395.3341] I/Host: Status: Varredura 'Tokimeki-No-Houkago-Ne-Quiz-Shiyo-SLPM-86094.chd'...
[  395.4079] I/Host: Status: Varredura 'Tokyo-Highway-Battle-SLUS-00229.chd'...
[  395.4598] I/Host: Status: Varredura 'Tokyo-Majin-Gakuen-Gehouchou-SLPS-03333.chd'...
[  395.5244] I/Host: Status: Varredura 'Tokyo-Majin-Gakuen-Gehoujou-SLPS-03333-Disc1.chd'...
[  395.5861] I/Host: Status: Varredura 'Tokyo-Majin-Gakuen-Kenpuuchou-SLPS-01432.chd'...
[  395.6473] I/Host: Status: Varredura 'Tokyo-Majin-Gakuen-Kenpuuchou-SLPS-01433.chd'...
[  395.7460] I/Host: Status: Varredura 'Tokyo-Majin-Gakuen-Oboro-Kitan-SLPS-02015.chd'...
[  395.9363] I/Host: Status: Varredura 'Tokyo-Majin-High-School-Kenpu-Cyou-Emaki-SLPS-02834-Disc1.chd'...
[  396.0018] I/Host: Status: Varredura 'Tokyo-Shadow-SLPS-00285-Disc1.chd'...
[  396.0878] I/Host: Status: Varredura 'Tom-And-Jerry-House-Trap-SLUS-01191.chd'...
[  396.1407] I/Host: Status: Varredura 'Tom-Clancy's-Rainbow-Six-SLUS-00947.chd'...
[  396.1632] I/Host: Status: Varredura 'Tom-Clancys-Rainbow-Six-Lone-Wolf-SLES-03888.chd'...
[  396.1981] I/Host: Status: Varredura 'Tom-Clancys-Rainbow-Six-Lone-Wolf-SLUS-01473.chd'...
[  396.2351] I/Host: Status: Varredura 'Tom-Clancys-Rainbow-Six-Rogue-Spear-SLUS-01108.chd'...
[  396.3043] I/Host: Status: Varredura 'Tomarunner-SCPS-10087.chd'...
[  396.3430] I/Host: Status: Varredura 'Tomb-Raider-2-SLPS-01200.chd'...
[  396.3987] I/Host: Status: Varredura 'Tomb-Raider-3-Adventures-Of-Lara-Croft-SLUS-00691.chd'...
[  396.4247] I/Host: Status: Varredura 'Tomb-Raider-3-SLES-01382.chd'...
[  396.5110] I/Host: Status: Varredura 'Tomb-Raider-4-The-Last-Revelation-SLUS-00885.chd'...
[  396.5359] I/Host: Status: Varredura 'Tomb-Raider-Chronicles-SLUS-01311.chd'...
[  396.5695] I/Host: Status: Varredura 'TOMB-RAIDER-II-SLUS-00437.chd'...
[  396.5872] I/Host: Status: Varredura 'Tomb-Raider-III-Adventures-Of-Lara-Croft-SLPM-80385.chd'...
[  396.6432] I/Host: Status: Varredura 'Tomb-Raider-IV-The-Last-Revelation-SLPS-02803.chd'...
[  396.7009] I/Host: Status: Varredura 'Tomb-Raider-SLUS-00152.chd'...
[  396.7130] I/Host: Status: Varredura 'Tomb-Raider-The-Last-Revelation-SLUS-00885.chd'...
[  396.7444] I/Host: Status: Varredura 'Tomb-Raider-V-Chronicles-SLPM-86779(1).chd'...
[  396.8058] I/Host: Status: Varredura 'Tomb-Raider-V-Chronicles-SLPM-86779.chd'...
[  396.8587] I/Host: Status: Varredura 'Tomb-Raiders-SLPS-00617.chd'...
[  397.0049] I/Host: Status: Varredura 'Tomba-2-The-Evil-Swine-Return-SCUS-94454.chd'...
[  397.0592] I/Host: Status: Varredura 'Tomba-SCUS-94236.chd'...
[  397.1140] I/Host: Status: Varredura 'Tomba-The-Wild-Adventures-SLPS-02350.chd'...
[  397.1557] I/Host: Status: Varredura 'Tombi-2-Contra-Los-Cerdiablos-SCES-02687.chd'...
[  397.1963] I/Host: Status: Varredura 'Tombi-2-SCES-02147.chd'...
[  397.2278] I/Host: Status: Varredura 'TOMBI-SCES-01330.chd'...
[  397.2669] I/Host: Status: Varredura 'Tomika-Town-Wo-Tukurou-SLPS-01935.chd'...
[  397.3574] I/Host: Status: Varredura 'Tommi-Maekinen-Rally-SLED-01329.chd'...
[  397.4238] I/Host: Status: Varredura 'Tommi-Makinen-Rally-SLES-01228.chd'...
[  397.4629] I/Host: Status: Varredura 'Tomoa-Yamamoto-Noise-Reduction-SCPS-40004.chd'...
[  397.4943] I/Host: Status: Varredura 'Tomoyasu-Hotei-Stolen-Song-Nao-Conversivel-SCPS-18007.chd'...
[  397.5281] I/Host: Status: Varredura 'Tomoyasu-Hotei-Stolen-Song-SCPS-18007.chd'...
[  397.5657] I/Host: Status: Varredura 'Tomoyasu-Hotei-Stolen-Song-SCPS-18008.chd'...
[  397.6059] I/Host: Status: Varredura 'Tondemo-Crisis-SLPS-02113.chd'...
[  397.6449] I/Host: Status: Varredura 'Tonka-Space-Station-SLUS-01007.chd'...
[  397.6694] I/Host: Status: Varredura 'Tony-Hawk's-Pro-Skater-2-SLUS-01066.chd'...
